start_time,end_time,1.0-8.0A_peak_time,1.0-8.0A_peak_val,4-10keV_peak_time,4-10keV_peak_val,10-15keV_peak_time,10-15keV_peak_val,15-25keV_peak_time,15-25keV_peak_val,25-50keV_peak_time,25-50keV_peak_val,50-84keV_peak_time,50-84keV_peak_val,bkg 4-10 keV,bkg 10-15 keV,bkg 15-25 keV,bkg 25-50 keV,bkg 50-84 keV
2024-10-02 09:13:00.000,2024-10-02 09:34:00.000,2024-10-02 09:22:42,5.8112087e-06,2024-10-02 09:05:10.331000,19455,2024-10-02 09:04:42.331000,2943,2024-10-02 09:04:14.331000,431,2024-10-02 08:49:10.329000,0,2024-10-02 08:49:10.329000,0,367.0,107.0,151.0,863.0,799.0
2024-10-02 18:24:00.000,2024-10-02 18:34:00.000,2024-10-02 18:30:15,7.325573e-06,2024-10-02 18:29:57.740000,102399,2024-10-02 18:29:53.740000,17407,2024-10-02 18:29:45.740000,4863,2024-10-02 18:29:45.740000,1727,2024-10-02 18:29:09.740000,0,215.0,37.0,49.0,607.0,303.0
2024-10-02 18:54:00.000,2024-10-02 19:04:00.000,2024-10-02 19:00:33,7.954167e-06,2024-10-02 18:42:09.703000,172031,2024-10-02 18:42:01.703000,25599,2024-10-02 18:29:45.701000,4863,2024-10-02 18:29:45.701000,1727,2024-10-02 18:29:09.701000,0,215.0,37.0,49.0,607.0,303.0
2024-10-03 12:08:00.000,2024-10-03 12:27:00.000,2024-10-03 12:18:52,0.00091423723,2024-10-03 12:14:44.041000,1245183,2024-10-03 12:14:44.041000,376831,2024-10-03 12:17:40.041000,622591,2024-10-03 12:15:32.041000,139263,2024-10-03 12:15:36.041000,34815,271.0,37.0,49.0,607.0,303.0
2024-10-03 20:09:00.000,2024-10-03 20:40:00.000,2024-10-03 20:28:32,6.722123e-05,2024-10-03 20:00:15.212000,19455,2024-10-03 19:57:11.212000,1727,2024-10-03 19:57:11.212000,735,2024-10-03 19:37:07.210000,0,2024-10-03 19:37:07.210000,0,271.0,37.0,49.0,607.0,303.0
2024-10-03 21:39:00.000,2024-10-03 21:48:00.000,2024-10-03 21:41:27,2.4148863e-05,2024-10-03 21:33:11.048000,2431,2024-10-03 21:40:39.049000,151,2024-10-03 21:38:51.049000,67,2024-10-03 21:33:07.048000,0,2024-10-03 21:33:07.048000,0,271.0,37.0,49.0,607.0,303.0
2024-10-04 00:09:00.000,2024-10-04 00:25:00.000,2024-10-04 00:17:53,1.22002275e-05,2024-10-04 00:10:50.768000,15871,2024-10-04 00:10:42.768000,1343,2024-10-04 00:08:50.767000,167,2024-10-04 00:07:46.767000,0,2024-10-04 00:07:46.767000,0,271.0,37.0,49.0,607.0,303.0
2024-10-04 22:04:00.000,2024-10-04 22:18:00.000,2024-10-04 22:11:48,1.2545893e-05,2024-10-04 22:02:23.644000,17407,2024-10-04 22:02:23.644000,863,2024-10-04 22:03:51.644000,91,2024-10-04 22:02:23.644000,0,2024-10-04 22:02:23.644000,0,271.0,37.0,49.0,607.0,303.0
2024-10-05 02:18:00.000,2024-10-05 02:37:00.000,2024-10-05 02:30:27,7.531714e-06,2024-10-05 02:30:04.829000,8703,2024-10-05 02:29:32.829000,607,2024-10-05 02:29:32.829000,99,2024-10-05 02:22:24.828000,0,2024-10-05 02:22:24.828000,0,271.0,37.0,49.0,607.0,303.0
2024-10-05 02:54:00.000,2024-10-05 03:03:00.000,2024-10-05 02:59:24,7.5722305e-06,2024-10-05 02:58:20.739000,25599,2024-10-05 02:57:56.739000,3199,2024-10-05 02:57:48.739000,495,2024-10-05 02:22:24.735000,0,2024-10-05 02:22:24.735000,0,271.0,37.0,49.0,607.0,303.0
2024-10-06 05:27:00.000,2024-10-06 05:48:00.000,2024-10-06 05:37:32,7.571817e-06,2024-10-06 05:41:20.080000,1727,2024-10-06 05:41:20.080000,303,2024-10-06 05:41:20.080000,99,2024-10-06 05:26:20.078000,0,2024-10-06 05:26:20.078000,0,303.0,37.0,49.0,607.0,303.0
2024-10-06 15:14:00.000,2024-10-06 15:25:00.000,2024-10-06 15:21:12,1.3617961e-05,2024-10-06 15:06:18.079000,12799,2024-10-06 15:06:54.079000,495,2024-10-06 15:07:06.079000,75,2024-10-06 15:06:18.079000,0,2024-10-06 15:06:18.079000,0,271.0,37.0,49.0,607.0,303.0
2024-10-08 18:58:00.000,2024-10-08 19:14:00.000,2024-10-08 19:08:36,4.186238e-06,2024-10-08 19:02:59.041000,1599,2024-10-08 19:03:07.041000,151,2024-10-08 18:39:51.038000,67,2024-10-08 18:39:27.038000,0,2024-10-08 18:39:27.038000,0,303.0,41.0,49.0,607.0,303.0
2024-10-09 15:44:00.000,2024-10-09 15:53:00.000,2024-10-09 15:47:38,0.00014392627,2024-10-09 15:52:49.903000,13823,2024-10-09 15:52:49.903000,1087,2024-10-09 15:46:09.902000,303,2024-10-09 15:16:41.899000,0,2024-10-09 15:16:41.899000,0,303.0,41.0,49.0,607.0,303.0
2024-10-09 22:59:00.000,2024-10-09 23:21:00.000,2024-10-09 23:12:08,7.866204e-05,2024-10-09 23:00:40.119000,0,2024-10-09 23:11:56.121000,99,2024-10-09 23:00:40.119000,0,2024-10-09 23:00:40.119000,0,2024-10-09 23:00:40.119000,0,303.0,41.0,49.0,607.0,303.0
2024-10-10 11:47:00.000,2024-10-10 12:10:00.000,2024-10-10 12:01:48,1.3344639e-05,2024-10-10 11:27:24.905000,671,2024-10-10 11:27:32.905000,135,2024-10-10 11:27:16.905000,99,2024-10-10 11:15:16.903000,0,2024-10-10 11:15:16.903000,0,303.0,41.0,49.0,607.0,303.0
2024-10-11 15:48:00.000,2024-10-11 16:07:00.000,2024-10-11 16:04:24,1.5108098e-05,2024-10-11 16:00:29.629000,442367,2024-10-11 15:57:45.629000,47103,2024-10-11 15:57:17.629000,9727,2024-10-11 15:57:17.629000,1343,2024-10-11 15:36:29.627000,0,303.0,41.0,49.0,607.0,303.0
2024-10-14 03:00:00.000,2024-10-14 03:14:00.000,2024-10-14 03:08:34,2.1819628e-06,2024-10-14 03:12:45.080000,543,2024-10-14 03:12:41.080000,83,2024-10-14 02:55:25.078000,67,2024-10-14 02:53:33.078000,0,2024-10-14 02:53:33.078000,0,303.0,41.0,49.0,607.0,303.0
2024-10-14 04:09:00.000,2024-10-14 04:20:00.000,2024-10-14 04:15:09,3.2019275e-06,2024-10-14 04:18:24.659000,1471,2024-10-14 04:18:24.659000,167,2024-10-14 04:17:48.659000,75,2024-10-14 04:10:52.658000,0,2024-10-14 04:10:52.658000,0,303.0,41.0,49.0,607.0,303.0
2024-10-14 06:57:00.000,2024-10-14 07:11:00.000,2024-10-14 07:05:06,3.8001356e-06,2024-10-14 07:04:39.778000,4351,2024-10-14 07:04:03.777000,367,2024-10-14 07:03:03.777000,115,2024-10-14 06:45:31.775000,0,2024-10-14 06:45:31.775000,0,303.0,41.0,49.0,607.0,303.0
2024-10-14 22:43:00.000,2024-10-14 22:59:00.000,2024-10-14 22:53:41,2.9773917e-06,2024-10-14 22:50:55.362000,15871,2024-10-14 22:48:59.362000,1087,2024-10-14 22:48:19.362000,135,2024-10-14 22:13:27.358000,0,2024-10-14 22:13:27.358000,0,303.0,41.0,49.0,607.0,303.0
2024-10-15 03:49:00.000,2024-10-15 04:14:00.000,2024-10-15 04:02:54,4.6276477e-06,2024-10-15 04:02:21.929000,38911,2024-10-15 04:02:17.929000,2687,2024-10-15 04:02:17.929000,151,2024-10-15 03:22:45.925000,0,2024-10-15 03:22:45.925000,0,303.0,41.0,49.0,607.0,303.0
2024-10-15 08:32:00.000,2024-10-15 08:38:00.000,2024-10-15 08:35:38,2.6697585e-06,2024-10-15 08:34:56.600000,21503,2024-10-15 08:34:52.600000,2943,2024-10-15 08:34:52.600000,495,2024-10-15 08:32:04.600000,0,2024-10-15 08:32:04.600000,0,303.0,41.0,49.0,607.0,303.0
2024-10-15 11:16:00.000,2024-10-15 11:45:00.000,2024-10-15 11:32:49,4.7326776e-06,2024-10-15 11:23:27.830000,25599,2024-10-15 11:22:27.830000,2175,2024-10-15 11:20:51.830000,335,2024-10-15 11:06:43.829000,0,2024-10-15 11:06:43.829000,0,303.0,41.0,49.0,607.0,303.0
2024-10-15 12:43:00.000,2024-10-15 12:52:00.000,2024-10-15 12:48:07,3.257288e-06,2024-10-15 12:47:27.421000,6911,2024-10-15 12:47:23.421000,367,2024-10-15 12:45:27.421000,199,2024-10-15 12:24:03.419000,0,2024-10-15 12:24:03.419000,0,303.0,41.0,49.0,607.0,303.0
2024-10-15 18:00:00.000,2024-10-15 18:28:00.000,2024-10-15 18:18:00,1.7783175e-05,2024-10-15 18:27:57.934000,10751,2024-10-15 18:27:57.934000,1855,2024-10-15 18:27:57.934000,335,2024-10-15 17:37:37.928000,735,2024-10-15 17:58:53.931000,367,303.0,41.0,49.0,607.0,303.0
2024-10-15 22:57:00.000,2024-10-15 23:09:00.000,2024-10-15 23:07:04,6.84563e-06,2024-10-15 23:05:36.534000,139263,2024-10-15 23:05:20.534000,15871,2024-10-15 23:05:08.534000,2175,2024-10-15 22:42:40.532000,0,2024-10-15 22:42:40.532000,0,303.0,41.0,49.0,607.0,303.0
2024-10-16 01:37:00.000,2024-10-16 01:47:00.000,2024-10-16 01:42:35,4.148578e-06,2024-10-16 01:41:47.781000,27647,2024-10-16 01:41:43.781000,5375,2024-10-16 01:41:43.781000,1599,2024-10-16 01:17:19.778000,0,2024-10-16 01:17:19.778000,0,303.0,41.0,49.0,607.0,303.0
2024-10-16 14:05:00.000,2024-10-16 14:29:00.000,2024-10-16 14:23:51,7.696384e-06,2024-10-16 13:31:56.153000,155647,2024-10-16 13:31:56.153000,9727,2024-10-16 14:09:20.157000,735,2024-10-16 13:31:56.153000,0,2024-10-16 13:31:56.153000,0,303.0,41.0,49.0,607.0,303.0
2024-10-17 15:40:00.000,2024-10-17 15:53:00.000,2024-10-17 15:47:49,2.7044314e-06,2024-10-17 15:46:00.923000,10751,2024-10-17 15:46:04.923000,991,2024-10-17 15:42:04.923000,151,2024-10-17 15:18:28.920000,0,2024-10-17 15:18:28.920000,0,303.0,41.0,49.0,607.0,303.0
2024-10-18 09:37:00.000,2024-10-18 09:53:00.000,2024-10-18 09:46:57,2.4224078e-06,2024-10-18 09:46:27.859000,7423,2024-10-18 09:46:15.859000,671,2024-10-18 09:44:43.858000,123,2024-10-18 09:21:03.856000,0,2024-10-18 09:21:03.856000,0,303.0,41.0,49.0,607.0,303.0
2024-10-18 22:56:00.000,2024-10-18 23:13:00.000,2024-10-18 23:01:58,2.094932e-06,2024-10-18 22:59:27.911000,9727,2024-10-18 22:58:39.911000,1471,2024-10-18 23:09:27.912000,399,2024-10-18 22:52:59.910000,0,2024-10-18 22:52:59.910000,0,303.0,41.0,49.0,607.0,303.0
2024-10-19 22:44:00.000,2024-10-19 22:54:00.000,2024-10-19 22:50:47,3.5321837e-06,2024-10-19 22:43:48.947000,7935,2024-10-19 22:43:52.947000,431,2024-10-19 22:43:40.947000,75,2024-10-19 22:43:32.947000,0,2024-10-19 22:43:32.947000,0,303.0,41.0,49.0,607.0,303.0
2024-10-25 06:52:00.000,2024-10-25 07:05:00.000,2024-10-25 06:59:48,2.9873909e-06,2024-10-25 06:58:45.600000,1983,2024-10-25 06:30:25.596000,167,2024-10-25 06:30:33.596000,91,2024-10-25 06:27:01.596000,735,2024-10-25 06:20:01.595000,367,303.0,41.0,49.0,607.0,303.0
2024-10-27 12:32:00.000,2024-10-27 12:57:00.000,2024-10-27 12:42:25,7.9745705e-06,2024-10-27 12:40:59.496000,38911,2024-10-27 12:39:11.496000,3199,2024-10-27 12:39:15.496000,607,2024-10-27 12:26:43.494000,0,2024-10-27 12:26:43.494000,0,303.0,41.0,49.0,607.0,303.0
2024-10-28 06:11:00.000,2024-10-28 06:19:00.000,2024-10-28 06:16:09,3.9789375e-06,2024-10-28 06:14:20.564000,13823,2024-10-28 06:14:12.564000,1087,2024-10-28 06:13:36.564000,167,2024-10-28 06:12:28.564000,0,2024-10-28 06:12:28.564000,0,303.0,41.0,49.0,607.0,303.0
2024-10-28 15:00:00.000,2024-10-28 15:15:00.000,2024-10-28 15:08:28,9.541961e-06,2024-10-28 14:43:58.170000,86015,2024-10-28 14:43:50.170000,13823,2024-10-28 14:43:50.170000,2687,2024-10-28 14:35:06.169000,0,2024-10-28 14:35:06.169000,0,303.0,41.0,49.0,607.0,303.0
2024-10-28 21:37:00.000,2024-10-28 21:52:00.000,2024-10-28 21:43:38,5.3908507e-06,2024-10-28 21:42:20.536000,15871,2024-10-28 21:41:28.536000,2431,2024-10-28 21:41:16.536000,799,2024-10-28 21:01:44.532000,0,2024-10-28 21:01:44.532000,0,303.0,41.0,49.0,607.0,303.0
2024-10-30 20:14:00.000,2024-10-30 20:29:00.000,2024-10-30 20:22:54,5.5074142e-06,2024-10-30 20:21:37.140000,29695,2024-10-30 20:21:25.140000,4863,2024-10-30 20:21:21.140000,799,2024-10-30 20:04:13.138000,0,2024-10-30 20:04:13.138000,0,303.0,41.0,49.0,607.0,303.0
2024-10-31 08:56:00.000,2024-10-31 09:12:00.000,2024-10-31 09:05:09,7.7969235e-06,2024-10-31 08:59:34.132000,23551,2024-10-31 08:58:58.132000,2175,2024-10-31 08:58:22.132000,463,2024-10-31 08:57:30.132000,0,2024-10-31 08:57:30.132000,0,303.0,41.0,49.0,607.0,303.0
2024-10-31 20:14:00.000,2024-10-31 20:32:00.000,2024-10-31 20:25:44,6.413582e-06,2024-10-31 20:23:39.482000,25599,2024-10-31 20:23:03.482000,2175,2024-10-31 20:21:55.482000,271,2024-10-31 19:54:51.479000,671,2024-10-31 19:54:47.479000,0,303.0,41.0,49.0,607.0,303.0
2024-10-31 21:03:00.000,2024-10-31 21:12:00.000,2024-10-31 21:10:05,4.7773898e-05,2024-10-31 21:09:15.291000,1114111,2024-10-31 21:09:15.291000,188415,2024-10-31 21:09:03.291000,31743,2024-10-31 21:08:15.291000,2175,2024-10-31 20:33:51.287000,367,303.0,41.0,49.0,607.0,303.0
2024-11-01 12:19:00.000,2024-11-01 12:39:00.000,2024-11-01 12:26:57,8.664428e-06,2024-11-01 12:26:47.651000,15871,2024-11-01 12:24:55.651000,1215,2024-11-01 12:23:35.651000,231,2024-11-01 12:01:23.648000,0,2024-11-01 12:01:23.648000,0,303.0,41.0,49.0,607.0,303.0
2024-11-01 19:57:00.000,2024-11-01 20:36:00.000,2024-11-01 20:11:28,4.760194e-06,2024-11-01 20:06:37.797000,7935,2024-11-01 19:49:41.796000,735,2024-11-01 20:03:21.797000,183,2024-11-01 19:45:21.795000,0,2024-11-01 19:45:21.795000,0,303.0,41.0,49.0,607.0,303.0
2024-11-03 20:18:00.000,2024-11-03 20:35:00.000,2024-11-03 20:31:03,6.943993e-06,2024-11-03 20:26:53.550000,13823,2024-11-03 20:26:45.550000,735,2024-11-03 20:10:13.548000,91,2024-11-03 20:06:21.547000,0,2024-11-03 20:06:21.547000,0,303.0,41.0,49.0,607.0,303.0
2024-11-04 04:06:00.000,2024-11-04 04:23:00.000,2024-11-04 04:15:33,1.0301493e-05,2024-11-04 04:13:59.732000,63487,2024-11-04 04:13:39.732000,6399,2024-11-04 04:13:07.731000,799,2024-11-04 03:50:19.729000,0,2024-11-04 03:50:19.729000,0,303.0,41.0,49.0,607.0,303.0
2024-11-04 09:21:00.000,2024-11-04 09:38:00.000,2024-11-04 09:28:16,6.562037e-06,2024-11-04 09:26:38.488000,23551,2024-11-04 09:26:38.488000,2431,2024-11-04 09:26:42.488000,271,2024-11-04 08:59:38.485000,0,2024-11-04 08:59:38.485000,0,303.0,41.0,49.0,607.0,303.0
2024-11-06 12:25:00.000,2024-11-06 12:35:00.000,2024-11-06 12:31:14,7.221771e-06,2024-11-06 12:02:43.432000,126975,2024-11-06 12:02:39.432000,13823,2024-11-06 12:02:31.432000,1471,2024-11-06 11:54:07.431000,0,2024-11-06 11:54:07.431000,0,303.0,41.0,49.0,607.0,303.0
2024-11-06 22:20:00.000,2024-11-06 22:43:00.000,2024-11-06 22:28:56,5.6420613e-06,2024-11-06 22:25:09.385000,21503,2024-11-06 22:25:09.385000,3967,2024-11-06 22:25:05.385000,607,2024-11-06 22:12:45.383000,0,2024-11-06 22:12:45.383000,0,303.0,41.0,49.0,607.0,303.0
2024-11-07 07:20:00.000,2024-11-07 07:36:00.000,2024-11-07 07:26:51,1.3645328e-05,2024-11-07 07:23:55.540000,139263,2024-11-07 07:24:35.540000,17407,2024-11-07 07:23:15.540000,1471,2024-11-07 07:14:03.539000,0,2024-11-07 07:14:03.539000,0,303.0,41.0,49.0,607.0,303.0
2024-11-07 07:36:00.000,2024-11-07 07:46:00.000,2024-11-07 07:43:37,1.676105e-05,2024-11-07 07:40:51.486000,155647,2024-11-07 07:24:35.484000,17407,2024-11-07 07:38:59.486000,1727,2024-11-07 07:14:03.483000,0,2024-11-07 07:14:03.483000,0,303.0,41.0,49.0,607.0,303.0
2024-11-08 10:26:00.000,2024-11-08 11:09:00.000,2024-11-08 10:42:49,5.7998623e-06,2024-11-08 10:40:22.081000,7423,2024-11-08 10:33:22.080000,431,2024-11-08 10:45:06.081000,99,2024-11-08 10:17:58.078000,0,2024-11-08 10:17:58.078000,0,303.0,41.0,49.0,607.0,303.0
2024-11-09 02:26:00.000,2024-11-09 02:35:00.000,2024-11-09 02:31:38,6.0853095e-06,2024-11-09 02:31:18.621000,9727,2024-11-09 02:30:46.621000,543,2024-11-09 02:30:38.621000,183,2024-11-09 02:24:34.620000,0,2024-11-09 02:24:34.620000,0,303.0,41.0,49.0,607.0,303.0
2024-11-10 01:11:00.000,2024-11-10 01:25:00.000,2024-11-10 01:18:10,4.4210055e-06,2024-11-10 01:16:17.912000,4351,2024-11-10 01:16:13.912000,799,2024-11-10 01:15:53.912000,271,2024-11-10 00:57:49.910000,0,2024-11-10 00:57:49.910000,0,303.0,41.0,49.0,607.0,303.0
2024-11-11 03:57:00.000,2024-11-11 04:25:00.000,2024-11-11 04:07:23,8.074858e-06,2024-11-11 04:05:28.651000,47103,2024-11-11 04:04:04.651000,4351,2024-11-11 04:02:08.650000,927,2024-11-11 03:23:04.646000,0,2024-11-11 03:23:04.646000,0,303.0,41.0,49.0,607.0,303.0
2024-11-12 10:46:00.000,2024-11-12 10:57:00.000,2024-11-12 10:50:24,2.1753451e-06,2024-11-12 10:49:14.689000,3199,2024-11-12 10:48:42.689000,335,2024-11-12 10:48:46.689000,83,2024-11-12 10:18:58.686000,0,2024-11-12 10:18:58.686000,0,303.0,41.0,49.0,607.0,303.0
2024-11-13 14:49:00.000,2024-11-13 15:03:00.000,2024-11-13 14:58:11,2.023204e-06,2024-11-13 14:54:09.591000,3199,2024-11-13 14:54:05.591000,335,2024-11-13 14:50:37.590000,99,2024-11-13 14:40:13.589000,0,2024-11-13 14:40:13.589000,0,303.0,41.0,49.0,607.0,303.0
2024-11-16 23:01:00.000,2024-11-16 23:15:00.000,2024-11-16 23:07:56,2.0682555e-06,2024-11-16 23:07:11.404000,1727,2024-11-16 23:06:35.404000,135,2024-11-16 23:06:43.404000,75,2024-11-16 22:34:39.400000,0,2024-11-16 22:34:39.400000,0,303.0,41.0,49.0,607.0,303.0
2024-11-18 01:52:00.000,2024-11-18 02:00:00.000,2024-11-18 01:56:01,1.7108516e-06,2024-11-18 01:55:35.150000,3199,2024-11-18 01:55:19.150000,335,2024-11-18 01:55:31.150000,91,2024-11-18 01:38:35.149000,0,2024-11-18 01:38:35.149000,0,303.0,41.0,49.0,607.0,303.0
2024-11-18 04:00:00.000,2024-11-18 04:20:00.000,2024-11-18 04:10:02,2.3320113e-06,2024-11-18 03:35:18.815000,3455,2024-11-18 03:35:22.815000,271,2024-11-18 04:03:18.818000,75,2024-11-18 03:34:34.815000,0,2024-11-18 03:34:34.815000,0,303.0,41.0,49.0,607.0,303.0
2024-11-18 04:44:00.000,2024-11-18 05:00:00.000,2024-11-18 04:53:42,3.8868898e-06,2024-11-18 04:52:02.605000,23551,2024-11-18 04:51:42.705000,3455,2024-11-18 04:51:38.705000,671,2024-11-18 04:13:14.700000,0,2024-11-18 04:13:14.700000,0,303.0,41.0,49.0,607.0,303.0
2024-11-18 06:51:00.000,2024-11-18 07:04:00.000,2024-11-18 06:59:30,2.9589555e-06,2024-11-18 06:59:02.276000,5375,2024-11-18 06:58:38.276000,335,2024-11-18 06:57:14.276000,107,2024-11-18 06:47:54.275000,0,2024-11-18 06:47:54.275000,0,303.0,41.0,49.0,607.0,303.0
2024-11-18 07:13:00.000,2024-11-18 07:25:00.000,2024-11-18 07:20:26,3.877244e-06,2024-11-18 07:19:50.219000,11775,2024-11-18 07:19:18.219000,863,2024-11-18 07:19:30.219000,135,2024-11-18 06:47:54.216000,0,2024-11-18 06:47:54.216000,0,303.0,41.0,49.0,607.0,303.0
2024-11-22 17:48:00.000,2024-11-22 18:00:00.000,2024-11-22 17:57:12,3.3623962e-06,2024-11-22 17:56:50.410000,6399,2024-11-22 17:56:46.410000,799,2024-11-22 17:56:46.410000,167,2024-11-22 17:46:18.409000,0,2024-11-22 17:46:18.409000,0,303.0,41.0,49.0,607.0,303.0
2024-11-22 21:06:00.000,2024-11-22 21:26:00.000,2024-11-22 21:16:55,4.0784935e-06,2024-11-22 21:12:05.961000,2687,2024-11-22 21:11:49.961000,247,2024-11-22 21:10:17.961000,83,2024-11-22 20:59:37.960000,0,2024-11-22 20:59:37.960000,0,303.0,41.0,49.0,607.0,303.0
2024-11-24 00:41:00.000,2024-11-24 00:59:00.000,2024-11-24 00:51:25,5.5484466e-06,2024-11-24 00:52:18.189000,17407,2024-11-24 00:49:18.188000,1727,2024-11-24 00:48:58.188000,231,2024-11-24 00:03:34.183000,0,2024-11-24 00:03:34.183000,0,303.0,41.0,49.0,607.0,303.0
2024-11-25 00:05:00.000,2024-11-25 00:13:00.000,2024-11-25 00:09:44,3.4841835e-06,2024-11-25 00:08:39.175000,8703,2024-11-25 00:08:19.175000,1215,2024-11-25 00:08:15.175000,431,2024-11-24 23:54:11.173000,0,2024-11-24 23:54:11.173000,0,303.0,41.0,49.0,607.0,303.0
2024-11-25 15:46:00.000,2024-11-25 16:07:00.000,2024-11-25 16:01:22,5.898123e-06,2024-11-25 15:49:57.008000,11775,2024-11-25 15:49:37.008000,2431,2024-11-25 15:49:37.008000,671,2024-11-25 15:22:09.005000,0,2024-11-25 15:22:09.005000,0,303.0,41.0,49.0,607.0,303.0
2024-11-25 19:58:00.000,2024-11-25 20:14:00.000,2024-11-25 20:05:27,4.785518e-06,2024-11-25 20:01:48.388000,4351,2024-11-25 20:01:04.388000,735,2024-11-25 20:01:24.388000,303,2024-11-25 19:52:48.387000,0,2024-11-25 19:52:48.387000,0,303.0,41.0,49.0,607.0,303.0
2024-11-26 00:01:00.000,2024-11-26 00:12:00.000,2024-11-26 00:08:26,7.428622e-06,2024-11-26 00:07:35.786000,14847,2024-11-26 00:07:35.786000,1471,2024-11-26 00:11:59.786000,271,2024-11-25 23:44:47.783000,0,2024-11-25 23:44:47.783000,0,303.0,41.0,49.0,607.0,303.0
2024-11-27 17:57:00.000,2024-11-27 18:38:00.000,2024-11-27 18:11:36,6.1310934e-06,2024-11-27 18:11:06.790000,11775,2024-11-27 18:09:10.790000,671,2024-11-27 18:04:14.790000,135,2024-11-27 17:38:02.787000,0,2024-11-27 17:38:02.787000,0,303.0,41.0,49.0,607.0,303.0
2024-11-29 20:10:00.000,2024-11-29 20:23:00.000,2024-11-29 20:16:47,3.0402434e-06,2024-11-29 20:16:11.094000,2687,2024-11-29 20:16:07.094000,303,2024-11-29 20:16:07.094000,83,2024-11-29 19:37:43.090000,0,2024-11-29 19:37:43.090000,0,303.0,41.0,49.0,607.0,303.0
2024-11-30 08:37:00.000,2024-11-30 08:59:00.000,2024-11-30 08:50:50,4.388829e-06,2024-11-30 08:46:05.772000,7935,2024-11-30 08:45:13.772000,735,2024-11-30 08:44:53.772000,107,2024-11-30 08:31:01.771000,0,2024-11-30 08:31:01.771000,0,303.0,41.0,49.0,607.0,303.0
2024-12-04 18:09:00.000,2024-12-04 18:20:00.000,2024-12-04 18:14:15,2.5853117e-06,2024-12-04 18:13:10.684000,1471,2024-12-04 18:12:22.684000,199,2024-12-04 18:12:22.684000,83,2024-12-04 17:33:30.679000,0,2024-12-04 17:33:30.679000,0,303.0,41.0,49.0,607.0,303.0
2024-12-05 06:23:00.000,2024-12-05 06:38:00.000,2024-12-05 06:31:24,2.8556015e-06,2024-12-05 06:30:21.520000,2943,2024-12-05 06:30:05.520000,271,2024-12-05 06:18:53.519000,75,2024-12-05 05:48:09.516000,0,2024-12-05 05:48:09.516000,0,303.0,41.0,49.0,607.0,303.0
2024-12-05 06:38:00.000,2024-12-05 06:45:00.000,2024-12-05 06:41:21,3.4568448e-06,2024-12-05 06:40:49.498000,4863,2024-12-05 06:40:29.498000,335,2024-12-05 06:43:01.499000,83,2024-12-05 06:26:49.497000,0,2024-12-05 06:26:49.497000,0,303.0,41.0,49.0,607.0,303.0
2024-12-05 21:44:00.000,2024-12-05 21:53:00.000,2024-12-05 21:50:30,3.323939e-06,2024-12-05 21:16:08.116000,13823,2024-12-05 21:16:12.116000,1087,2024-12-05 21:16:12.116000,123,2024-12-05 21:16:08.116000,0,2024-12-05 21:16:08.116000,0,303.0,41.0,49.0,607.0,303.0
2024-12-06 00:57:00.000,2024-12-06 01:12:00.000,2024-12-06 01:06:35,3.610601e-06,2024-12-06 01:11:55.853000,991,2024-12-06 01:11:51.853000,135,2024-12-06 00:31:47.849000,67,2024-12-06 00:29:27.848000,0,2024-12-06 00:29:27.848000,0,303.0,41.0,49.0,607.0,303.0
2024-12-06 04:59:00.000,2024-12-06 05:29:00.000,2024-12-06 05:10:59,3.964218e-06,2024-12-06 05:07:35.519000,5375,2024-12-06 05:07:39.519000,431,2024-12-06 04:41:23.516000,123,2024-12-06 04:21:27.514000,0,2024-12-06 04:21:27.514000,0,303.0,41.0,49.0,607.0,303.0
2024-12-06 22:12:00.000,2024-12-06 22:27:00.000,2024-12-06 22:18:45,2.958755e-06,2024-12-06 22:18:02.026000,2687,2024-12-06 22:17:22.026000,335,2024-12-06 22:17:22.026000,231,2024-12-06 21:45:26.022000,0,2024-12-06 21:45:26.022000,0,303.0,41.0,49.0,607.0,303.0
2024-12-06 23:23:00.000,2024-12-06 23:35:00.000,2024-12-06 23:29:20,4.9016376e-06,2024-12-06 23:27:29.835000,5887,2024-12-06 23:15:09.834000,431,2024-12-06 23:25:53.835000,167,2024-12-06 23:02:45.832000,0,2024-12-06 23:02:45.832000,0,303.0,41.0,49.0,607.0,303.0
2024-12-08 00:37:00.000,2024-12-08 00:47:00.000,2024-12-08 00:42:45,2.6215607e-06,2024-12-08 00:41:43.681000,1471,2024-12-08 00:39:35.681000,135,2024-12-08 00:34:15.680000,75,2024-12-08 00:10:43.677000,0,2024-12-08 00:10:43.677000,0,303.0,41.0,49.0,607.0,303.0
2024-12-08 04:53:00.000,2024-12-08 05:02:00.000,2024-12-08 04:59:26,2.3540167e-06,2024-12-08 04:57:59.361000,1727,2024-12-08 04:56:43.361000,151,2024-12-08 04:57:31.361000,75,2024-12-08 04:41:23.359000,0,2024-12-08 04:41:23.359000,0,303.0,41.0,49.0,607.0,303.0
2024-12-08 08:23:00.000,2024-12-08 08:50:00.000,2024-12-08 08:31:17,3.2916241e-06,2024-12-08 08:28:31.101000,4351,2024-12-08 08:28:11.101000,367,2024-12-08 08:26:15.100000,83,2024-12-08 07:54:47.097000,671,2024-12-08 07:58:59.097000,367,303.0,41.0,49.0,607.0,303.0
